Event Name,Event_url,Venue Address,Venue City,Venue State,Venue Country,Latitude,Longitude,Time Zone,Date,Time
Dallas Stars vs. Vegas Golden Knights,http://www.ticketmaster.com/dallas-stars-vs-vegas-golden-knights-dallas-texas-12-09-2017/event/0C0052D47EE71523,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2017-12-09,19:00:00
Boston Bruins vs. Dallas Stars,http://www.ticketmaster.com/boston-bruins-vs-dallas-stars-boston-massachusetts-01-15-2018/event/010052D6D7C16586,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-01-15,13:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-20-2018/event/0300525BF0958F30,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-20,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-20-2017/event/0300525BF1D090CE,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-20,20:00:00
Phoenix Suns vs. Cleveland Cavaliers,http://www.ticketmaster.com/phoenix-suns-vs-cleveland-cavaliers-phoenix-arizona-03-13-2018/event/1900530ADC63449B,201 East Jefferson Street,Phoenix,Arizona,United States Of America,33.445899,-112.071313,America/Phoenix,2018-03-13,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-13-2018/event/0300525BF0748F01,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-13,20:00:00
Detroit Pistons vs. Cleveland Cavaliers,http://www.ticketmaster.com/detroit-pistons-vs-cleveland-cavaliers-detroit-michigan-01-30-2018/event/0800530F7EA21D31,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2018-01-30,20:00:00
Dallas Stars vs. San Jose Sharks,http://www.ticketmaster.com/dallas-stars-vs-san-jose-sharks-dallas-texas-12-31-2017/event/0C0052D477DE1405,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2017-12-31,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-17-2018/event/070052FD7DE321C9,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-17,14:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-02-24-2018/event/0F00535AEA8B4326,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-02-24,14:00:00
Brooklyn Nets v. Portland Trail Blazers,http://www.ticketmaster.com/brooklyn-nets-v-portland-trail-blazers-brooklyn-new-york-11-24-2017/event/0000530AC71C6EEA,620 Atlantic Ave,Brooklyn,New York,United States Of America,40.68350417,-73.97661659,America/New_York,2017-11-24,12:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-12-2018/event/0300525BF0668EED,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-12,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-03-2018/event/0300525BEE948AE0,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-03,20:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-10-2018/event/070052FD7D311F36,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-10,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-22-2017/event/0300525BF1E190DC,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-22,20:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-02-27-2018/event/0F00535AEA4342E3,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-02-27,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-06-2017/event/0700524EFDCB78C5,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-06,19:30:00
Luke Combs: Don't Tempt Me With A Good Time Tour,http://www.ticketmaster.com/luke-combs-dont-tempt-me-with-toledo-ohio-02-01-2018/event/08005367E25A470E,401 Jefferson,Toledo,Ohio,United States Of America,41.6499316,-83.5359984,America/New_York,2018-02-01,19:30:00
Dallas Stars vs. Pittsburgh Penguins,http://www.ticketmaster.com/dallas-stars-vs-pittsburgh-penguins-dallas-texas-02-09-2018/event/0C0052D477E21409,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2018-02-09,19:30:00
The Great Xscape Tour,http://www.ticketmaster.com/the-great-xscape-tour-richmond-virginia-11-22-2017/event/010053328F2C1846,601 E. Leigh Street,Richmond,Virginia,United States Of America,37.544627,-77.434496,America/New_York,2017-11-22,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-09-2018/event/070052FD7DBB20A4,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-09,19:30:00
Kenny Chesney: Trip Around the Sun Tour,http://www.ticketmaster.com/kenny-chesney-trip-around-the-sun-minneapolis-minnesota-05-05-2018/event/06005325B4C45CAC,401 Chicago Avenue,Minneapolis,Minnesota,United States Of America,44.973208,-93.255966,America/Chicago,2018-05-05,17:00:00
Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,http://www.ticketmaster.com/tim-mcgraw-faith-hill-soul2soul-the-richmond-virginia-05-31-2018/event/01005362ABE63F6D,601 E. Leigh Street,Richmond,Virginia,United States Of America,37.544627,-77.434496,America/New_York,2018-05-31,19:30:00
Ed Sheeran: 2018 North American Stadium Tour,http://www.ticketmaster.com/ed-sheeran-2018-north-american-stadium-st-louis-missouri-09-06-2018/event/060053358F312030,700 Clark Street,St Louis,Missouri,United States Of America,38.6239783,-90.1940498,America/Chicago,2018-09-06,19:00:00
Chicago Blackhawks V. Winnipeg Jets,http://www.ticketmaster.com/chicago-blackhawks-v-winnipeg-jets-chicago-illinois-01-12-2018/event/0400530A8B231EB1,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-12,19:30:00
Luke Combs: Don't Tempt Me With A Good Time Tour,http://www.ticketmaster.com/luke-combs-dont-tempt-me-with-toledo-ohio-02-01-2018/event/08005367E25A470E,401 Jefferson,Toledo,Ohio,United States Of America,41.6499316,-83.5359984,America/New_York,2018-02-01,19:30:00
Dallas Stars vs. Pittsburgh Penguins,http://www.ticketmaster.com/dallas-stars-vs-pittsburgh-penguins-dallas-texas-02-09-2018/event/0C0052D477E21409,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2018-02-09,19:30:00
The Great Xscape Tour,http://www.ticketmaster.com/the-great-xscape-tour-richmond-virginia-11-22-2017/event/010053328F2C1846,601 E. Leigh Street,Richmond,Virginia,United States Of America,37.544627,-77.434496,America/New_York,2017-11-22,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-09-2018/event/070052FD7DBB20A4,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-09,19:30:00
Kenny Chesney: Trip Around the Sun Tour,http://www.ticketmaster.com/kenny-chesney-trip-around-the-sun-minneapolis-minnesota-05-05-2018/event/06005325B4C45CAC,401 Chicago Avenue,Minneapolis,Minnesota,United States Of America,44.973208,-93.255966,America/Chicago,2018-05-05,17:00:00
Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,http://www.ticketmaster.com/tim-mcgraw-faith-hill-soul2soul-the-richmond-virginia-05-31-2018/event/01005362ABE63F6D,601 E. Leigh Street,Richmond,Virginia,United States Of America,37.544627,-77.434496,America/New_York,2018-05-31,19:30:00
Ed Sheeran: 2018 North American Stadium Tour,http://www.ticketmaster.com/ed-sheeran-2018-north-american-stadium-st-louis-missouri-09-06-2018/event/060053358F312030,700 Clark Street,St Louis,Missouri,United States Of America,38.6239783,-90.1940498,America/Chicago,2018-09-06,19:00:00
Chicago Blackhawks V. Winnipeg Jets,http://www.ticketmaster.com/chicago-blackhawks-v-winnipeg-jets-chicago-illinois-01-12-2018/event/0400530A8B231EB1,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-12,19:30:00
Washington Capitals vs. Philadelphia Flyers,http://www.ticketmaster.com/washington-capitals-vs-philadelphia-flyers-washington-district-of-columbia-01-21-2018/event/150052D69C5425A2,601 F Street NW,Washington,District Of Columbia,United States Of America,38.897412,-77.020029,America/New_York,2018-01-21,12:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-27-2018/event/0300525BF0A18F39,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-27,14:00:00
Kevin Hart: The Irresponsible Tour,http://www.ticketmaster.com/kevin-hart-the-irresponsible-tour-uncasville-connecticut-12-30-2017/event/1D00534DC56611D2,1 Mohegan Sun Blvd,Uncasville,Connecticut,United States Of America,41.4915974,-72.0914563,America/New_York,2017-12-30,20:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-san-antonio-texas-01-21-2018/event/3A005310DCCE40E5,100 Montana St,San Antonio,Texas,United States Of America,29.41705466,-98.4791514,America/Chicago,2018-01-21,15:00:00
Houston Texans vs. Pittsburgh Steelers,http://www.ticketmaster.com/houston-texans-vs-pittsburgh-steelers-houston-texas-12-25-2017/event/3A00528BB9DA9833,One NRG Park,Houston,Texas,United States Of America,29.684846,-95.407763,America/Chicago,2017-12-25,15:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-san-diego-california-01-07-2018/event/0A00533D9C632358,3rd & B St.,San Diego,California,United States Of America,32.7177942,-117.1619999,America/Los_Angeles,2018-01-07,18:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-03-06-2018/event/0F00535AEA4F42ED,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-03-06,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-04-28-2018/event/070052FD7E102236,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-04-28,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-17-2018/event/03005301F69F3ECB,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-17,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-04-2018/event/03005301F5F13DD3,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-04-04,14:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-03-04-2018/event/0F00535AEABD4359,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-03-04,13:00:00
Florida Panthers vs Pittsburgh Penguins,http://www.ticketmaster.com/florida-panthers-vs-pittsburgh-penguins-sunrise-florida-02-24-2018/event/0D005307CCA9AEB3,1 Panther Parkway,Sunrise,Florida,United States Of America,26.155362,-80.33023,America/New_York,2018-02-24,19:00:00
Kenny Chesney: Trip Around the Sun Tour,http://www.ticketmaster.com/kenny-chesney-trip-around-the-sun-chicago-illinois-07-28-2018/event/0400531DC3B93A8C,1410 S. Museum Campus Drive,Chicago,Illinois,United States Of America,41.86205404,-87.61682143,America/Chicago,2018-07-28,17:00:00
Los Angeles Lakers vs. Boston Celtics,http://www.ticketmaster.com/los-angeles-lakers-vs-boston-celtics-los-angeles-california-01-23-2018/event/2C00530CF7D00D28,1111 S. Figueroa St,Los Angeles,California,United States Of America,34.043003,-118.267253,America/Los_Angeles,2018-01-23,19:30:00
"Kearth Totally 80's Live BOY GEORGE, ADAM ANT, AND MANY MORE",http://www.ticketmaster.com/kearth-totally-80s-live-boy-george-anaheim-california-01-26-2018/event/0900533EC06B5713,2695 E. Katella,Anaheim,California,United States Of America,33.80780364,-117.87653112,America/Los_Angeles,2018-01-26,18:30:00
Ozuna - Odisea Society Tour,http://www.ticketmaster.com/ozuna-odisea-society-tour-miami-florida-12-15-2017/event/0D005336B251B5C6,601 Biscayne Blvd,Miami,Florida,United States Of America,25.781232,-80.187805,America/New_York,2017-12-15,20:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-02-28-2018/event/0F00535AEA4742E8,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-02-28,19:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-03-07-2018/event/0F00535AEA5342F0,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-03-07,19:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-02-25-2018/event/0F00535AEAB94357,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-02-25,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-12-2018/event/070052FD7DC420E0,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-12,19:30:00
Pittsburgh Penguins vs. New York Rangers,http://www.ticketmaster.com/pittsburgh-penguins-vs-new-york-rangers-pittsburgh-pennsylvania-01-14-2018/event/160052D68B191316,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2018-01-14,12:30:00
New York Knicks vs. Washington Wizards,http://www.ticketmaster.com/new-york-knicks-vs-washington-wizards-new-york-new-york-02-14-2018/event/3B00530FF35D218A,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2018-02-14,19:30:00
Kaskade,http://www.ticketmaster.com/kaskade-san-francisco-california-12-30-2017/event/1C00533C1F20D18A,99 Grove Street,San Francisco,California,United States Of America,37.778479,-122.417473,America/Los_Angeles,2017-12-30,20:00:00
Alan Jackson: Honky Tonk Highway Tour,http://www.ticketmaster.com/alan-jackson-honky-tonk-highway-tour-north-little-rock-arkansas-01-20-2018/event/1B005367A87C45A1,One Verizon Arena Way,North Little Rock,Arkansas,United States Of America,34.7644462,-92.2569923,America/Chicago,2018-01-20,19:30:00
Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,http://www.ticketmaster.com/tim-mcgraw-faith-hill-soul2soul-the-phoenix-arizona-07-20-2018/event/19005366F6C33B6F,201 East Jefferson Street,Phoenix,Arizona,United States Of America,33.445899,-112.071313,America/Phoenix,2018-07-20,19:30:00
Atlanta Falcons vs. Carolina Panthers,http://www.ticketmaster.com/atlanta-falcons-vs-carolina-panthers-atlanta-georgia-12-31-2017/event/0E00528AED0F784E,1 AMB Drive NW,Atlanta,Georgia,United States Of America,33.755389,-84.400823,America/New_York,2017-12-31,13:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-03-2018/event/0300525BF0DA8F61,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-02-03,14:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-03-10-2018/event/070052FD7DF121D9,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-03-10,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-13-2017/event/0300525BEDE18AB4,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-13,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-02-2018/event/0300525BF1479064,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-02,20:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-27-2018/event/070052FD7E1D224A,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-27,20:00:00
Portland Trail Blazers vs. Milwaukee Bucks,http://www.ticketmaster.com/portland-trail-blazers-vs-milwaukee-bucks-portland-oregon-11-30-2017/event/0F005310EC509048,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2017-11-30,19:00:00
Maluma,http://www.ticketmaster.com/maluma-rosemont-illinois-05-12-2018/event/0400536AF2BF4716,6920 North Mannheim Road,Rosemont,Illinois,United States Of America,42.00499247,-87.88750024,America/Chicago,2018-05-12,20:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-portland-oregon-02-24-2018/event/0F005303D96B597F,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2018-02-24,13:00:00
